serialno,symbol,servicename,type,exchange,primaryexchange,currency,expiry,option,right,contractID,additionalInput,longvolume,shortvolume,aggression,minsize,barsstarttime,trailstop,preopen,streamingpriority,strategy
909,MUDRA,MUDRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1585250,,0.05,N,100,ADR
910,MUKANDENG,MUKANDENG,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1587000,,0.05,N,100,ADR
911,MUKANDLTD,MUKANDLTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1588750,,0.05,N,100,ADR
912,MUKTAARTS,MUKTAARTS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1590500,,0.05,N,100,ADR
913,MCX,MCX,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1592250,,0.05,N,100,ADR
914,MUNJALAU,MUNJALAU,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1594000,,0.05,N,100,ADR
915,MUNJALSHO,MUNJALSHO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1595750,,0.05,N,100,ADR
916,MURLIIND,MURLIIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1597500,,0.05,N,100,ADR
917,MURUDCERA,MURUDCERA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1599250,,0.05,N,100,ADR
918,MUTHOOTFI,MUTHOOTFI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1601000,,0.05,N,100,ADR
919,MVLIND,MVLIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1602750,,0.05,N,100,ADR
920,MVL,MVL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1604500,,0.05,N,100,ADR
921,NCC,NCC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1606250,,0.05,N,100,ADR
922,NAGAROIL,NAGAROIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1608000,,0.05,N,100,ADR
923,NAGREEKCA,NAGREEKCA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1609750,,0.05,N,100,ADR
924,NAGREEKEX,NAGREEKEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1611500,,0.05,N,100,ADR
925,NAHARCAP,NAHARCAP,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1613250,,0.05,N,100,ADR
926,NAHARINDU,NAHARINDU,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1615000,,0.05,N,100,ADR
927,NAHARPOLY,NAHARPOLY,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1616750,,0.05,N,100,ADR
928,NAHARSPIN,NAHARSPIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1618500,,0.05,N,100,ADR
929,NAKODA,NAKODA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1620250,,0.05,N,100,ADR
930,NSIL,NSIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1622000,,0.05,N,100,ADR
931,NDL,NDL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1623750,,0.05,N,100,ADR
932,NATCOPHAR,NATCOPHAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1625500,,0.05,N,100,ADR
933,NATHBIOGE,NATHBIOGE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1627250,,0.05,N,100,ADR
934,NATIONALU,NATIONALU,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1629000,,0.05,N,100,ADR
935,NBCC,NBCC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1630750,,0.05,N,100,ADR
936,NFL,NFL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1632500,,0.05,N,100,ADR
937,NOL,NOL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1634250,,0.05,N,100,ADR
938,NATNLSTEE,NATNLSTEE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1636000,,0.05,N,100,ADR
939,NBVENTURE,NBVENTURE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1637750,,0.05,N,100,ADR
940,NAVINFLUO,NAVINFLUO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1639500,,0.05,N,100,ADR
941,NAVNETEDU,NAVNETEDU,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1641250,,0.05,N,100,ADR
942,NCLIND,NCLIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1643000,,0.05,N,100,ADR
943,NECLIFE,NECLIFE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1644750,,0.05,N,100,ADR
944,NEHAINT,NEHAINT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1646500,,0.05,N,100,ADR
945,NELCAST,NELCAST,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1648250,,0.05,N,100,ADR
946,NELCO,NELCO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1650000,,0.05,N,100,ADR
947,NEOCORP,NEOCORP,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1651750,,0.05,N,100,ADR
948,NEPCMICON,NEPCMICON,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1653500,,0.05,N,100,ADR
949,NESCO,NESCO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1655250,,0.05,N,100,ADR
950,NESTLEIND,NESTLEIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1657000,,0.05,N,100,ADR
951,NET4,NET4,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1658750,,0.05,N,100,ADR
952,NETWORK18,NETWORK18,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1660500,,0.05,N,100,ADR
953,NEULANDLA,NEULANDLA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1662250,,0.05,N,100,ADR
954,NDTV,NDTV,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1664000,,0.05,N,100,ADR
955,NEYVELILI,NEYVELILI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1665750,,0.05,N,100,ADR
956,NHPC,NHPC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1667500,,0.05,N,100,ADR
957,NICCO,NICCO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1669250,,0.05,N,100,ADR
958,NIITLTD,NIITLTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1671000,,0.05,N,100,ADR
959,NIITTECH,NIITTECH,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1672750,,0.05,N,100,ADR
960,NILKAMAL,NILKAMAL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1674500,,0.05,N,100,ADR
961,NIPPOBATR,NIPPOBATR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1676250,,0.05,N,100,ADR
962,NCOPPER,NCOPPER,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1678000,,0.05,N,100,ADR
963,NITCO,NITCO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1679750,,0.05,N,100,ADR
964,NITESHEST,NITESHEST,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1681500,,0.05,N,100,ADR
965,NITINFIRE,NITINFIRE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1683250,,0.05,N,100,ADR
966,NITINSPIN,NITINSPIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1685000,,0.05,N,100,ADR
967,NMDC,NMDC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1686750,,0.05,N,100,ADR
968,NOCIL,NOCIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1688500,,0.05,N,100,ADR
969,NOIDATOLL,NOIDATOLL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1690250,,0.05,N,100,ADR
970,NORBTEAEX,NORBTEAEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1692000,,0.05,N,100,ADR
971,NGCT,NGCT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1693750,,0.05,N,100,ADR
972,GREENFIRE,GREENFIRE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1695500,,0.05,N,100,ADR
973,GSLNOVA,GSLNOVA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1697250,,0.05,N,100,ADR
974,NOVOPANIN,NOVOPANIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1699000,,0.05,N,100,ADR
975,NRBBEARIN,NRBBEARIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1700750,,0.05,N,100,ADR
976,NIBL,NIBL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1702500,,0.05,N,100,ADR
977,NRC,NRC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1704250,,0.05,N,100,ADR
978,NTPC,NTPC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1706000,,0.05,N,100,ADR
979,NUTEK,NUTEK,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1707750,,0.05,N,100,ADR
980,PRESSMN,PRESSMN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1709500,,0.05,N,100,ADR
981,NUCLEUS,NUCLEUS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1711250,,0.05,N,100,ADR
982,SWELECTES,SWELECTES,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1713000,,0.05,N,100,ADR
983,OBEROIRLT,OBEROIRLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1714750,,0.05,N,100,ADR
984,OCL,OCL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1716500,,0.05,N,100,ADR
985,OISL,OISL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1718250,,0.05,N,100,ADR
986,ONGC,ONGC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1720000,,0.05,N,100,ADR
987,OILCOUNTU,OILCOUNTU,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1721750,,0.05,N,100,ADR
988,OIL,OIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1723500,,0.05,N,100,ADR
989,OMMETALS,OMMETALS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1725250,,0.05,N,100,ADR
990,OMAXAUTO,OMAXAUTO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1727000,,0.05,N,100,ADR
991,OMAXE,OMAXE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1728750,,0.05,N,100,ADR
992,OMKARCHEM,OMKARCHEM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1730500,,0.05,N,100,ADR
993,OMNITECH,OMNITECH,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1732250,,0.05,N,100,ADR
994,ONELIFECA,ONELIFECA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1734000,,0.05,N,100,ADR
995,ONMOBILE,ONMOBILE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1735750,,0.05,N,100,ADR
996,ONWARDTEC,ONWARDTEC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1737500,,0.05,N,100,ADR
997,OPAL,OPAL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1739250,,0.05,N,100,ADR
998,OPTOCIRCU,OPTOCIRCU,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1741000,,0.05,N,100,ADR
999,OFSS,OFSS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1742750,,0.05,N,100,ADR
1000,ORBITCORP,ORBITCORP,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1744500,,0.05,N,100,ADR
1001,ORBTEXP,ORBTEXP,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1746250,,0.05,N,100,ADR
1002,ORCHIDCHE,ORCHIDCHE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1748000,,0.05,N,100,ADR
1003,ORIENTABR,ORIENTABR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1749750,,0.05,N,100,ADR
1004,ORIENTCEM,ORIENTCEM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1751500,,0.05,N,100,ADR
1005,ORIENTBEL,ORIENTBEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1753250,,0.05,N,100,ADR
1006,GREENPOWE,GREENPOWE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1755000,,0.05,N,100,ADR
1007,ORIENTPPR,ORIENTPPR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1756750,,0.05,N,100,ADR
1008,ORIENTLTD,ORIENTLTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1758500,,0.05,N,100,ADR
1009,ORIENTREF,ORIENTREF,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1760250,,0.05,N,100,ADR
1010,ORIENTBAN,ORIENTBAN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1762000,,0.05,N,100,ADR
1011,ORIENTHOT,ORIENTHOT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1763750,,0.05,N,100,ADR
1012,ORIENTALT,ORIENTALT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1765500,,0.05,N,100,ADR
1013,ORISSAMIN,ORISSAMIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1767250,,0.05,N,100,ADR
1014,BINDALAGR,BINDALAGR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1769000,,0.05,N,100,ADR
1015,OSWALMIN,OSWALMIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1770750,,0.05,N,100,ADR
1016,OUDHSUG,OUDHSUG,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1772500,,0.05,N,100,ADR
1017,PAEL,PAEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1774250,,0.05,N,100,ADR
1018,PAGEIND,PAGEIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1776000,,0.05,N,100,ADR
1019,SRGINFOTE,SRGINFOTE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1777750,,0.05,N,100,ADR
1020,PANACEABI,PANACEABI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1779500,,0.05,N,100,ADR
1021,PANAMAPET,PANAMAPET,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1781250,,0.05,N,100,ADR
1022,PANASONIC,PANASONIC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1783000,,0.05,N,100,ADR
1023,PANCARBON,PANCARBON,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1784750,,0.05,N,100,ADR
1024,PANCHSHEE,PANCHSHEE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1786500,,0.05,N,100,ADR
1025,PANORAMUN,PANORAMUN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1788250,,0.05,N,100,ADR
1026,FRL,FRL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1790000,,0.05,N,100,ADR
1027,FRLDVR,FRLDVR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1791750,,0.05,N,100,ADR
1028,PAPERPROD,PAPERPROD,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1793500,,0.05,N,100,ADR
1029,PARABDRUG,PARABDRUG,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1795250,,0.05,N,100,ADR
1030,PARACABLE,PARACABLE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1797000,,0.05,N,100,ADR
1031,PARAPRINT,PARAPRINT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1798750,,0.05,N,100,ADR
1032,PARASPETR,PARASPETR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1800500,,0.05,N,100,ADR
1033,PARAL,PARAL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1802250,,0.05,N,100,ADR
1034,PDPL,PDPL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1804000,,0.05,N,100,ADR
1035,PARRYSUGA,PARRYSUGA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1805750,,0.05,N,100,ADR
1036,PARSVNATH,PARSVNATH,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1807500,,0.05,N,100,ADR
1037,PATELENG,PATELENG,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1809250,,0.05,N,100,ADR
1038,PATINTLOG,PATINTLOG,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1811000,,0.05,N,100,ADR
1039,PATSPINLT,PATSPINLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1812750,,0.05,N,100,ADR
1040,PBAINFRA,PBAINFRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1814500,,0.05,N,100,ADR
1041,PCJEWELLE,PCJEWELLE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1816250,,0.05,N,100,ADR
1042,PILIND,PILIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1818000,,0.05,N,100,ADR
1043,PGIL,PGIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1819750,,0.05,N,100,ADR
1044,PEARLPOLY,PEARLPOLY,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1821500,,0.05,N,100,ADR
1045,PENINLAND,PENINLAND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1823250,,0.05,N,100,ADR
1046,PENIND,PENIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1825000,,0.05,N,100,ADR
1047,PERIATEA,PERIATEA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1826750,,0.05,N,100,ADR
1048,PERSISTEN,PERSISTEN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1828500,,0.05,N,100,ADR
1049,PFRL,PFRL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1830250,,0.05,N,100,ADR
1050,PETRONENG,PETRONENG,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1832000,,0.05,N,100,ADR
1051,PETRONET,PETRONET,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1833750,,0.05,N,100,ADR
1052,PFIZER,PFIZER,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1835500,,0.05,N,100,ADR
1053,PGEL,PGEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1837250,,0.05,N,100,ADR
1054,PHILIPCAR,PHILIPCAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1839000,,0.05,N,100,ADR
1055,PHOENIXLT,PHOENIXLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1840750,,0.05,N,100,ADR
1056,PIIND,PIIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1842500,,0.05,N,100,ADR
1057,PIDILITIN,PIDILITIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1844250,,0.05,N,100,ADR
1058,PILANIINV,PILANIINV,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1846000,,0.05,N,100,ADR
1059,PIONDIST,PIONDIST,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1847750,,0.05,N,100,ADR
1060,PIONEEREM,PIONEEREM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1849500,,0.05,N,100,ADR
1061,PIPAVAVDO,PIPAVAVDO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1851250,,0.05,N,100,ADR
1062,PIRGLASS,PIRGLASS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1853000,,0.05,N,100,ADR
1063,PEL,PEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1854750,,0.05,N,100,ADR
1064,PIRPHYTO,PIRPHYTO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1856500,,0.05,N,100,ADR
1065,PITTILAM,PITTILAM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1858250,,0.05,N,100,ADR
1066,PLASTIBLE,PLASTIBLE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1860000,,0.05,N,100,ADR
1067,PLETHICO,PLETHICO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1861750,,0.05,N,100,ADR
1068,PNBGILTS,PNBGILTS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1863500,,0.05,N,100,ADR
1069,POCHIRAJU,POCHIRAJU,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1865250,,0.05,N,100,ADR
1070,POLARIND,POLARIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1867000,,0.05,N,100,ADR
1071,POLARIS,POLARIS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1868750,,0.05,N,100,ADR
1072,POLYMED,POLYMED,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1870500,,0.05,N,100,ADR
1073,POLYPLEX,POLYPLEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1872250,,0.05,N,100,ADR
1074,PONDYOXID,PONDYOXID,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1874000,,0.05,N,100,ADR
1075,PONNIEROD,PONNIEROD,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1875750,,0.05,N,100,ADR
1076,PFC,PFC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1877500,,0.05,N,100,ADR
1077,POWERGRID,POWERGRID,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1879250,,0.05,N,100,ADR
1078,PRADIP,PRADIP,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1881000,,0.05,N,100,ADR
1079,PRAJIND,PRAJIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1882750,,0.05,N,100,ADR
1080,PRAENG,PRAENG,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1884500,,0.05,N,100,ADR
1081,PRAKASHCO,PRAKASHCO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1886250,,0.05,N,100,ADR
1082,PRAKASH,PRAKASH,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1888000,,0.05,N,100,ADR
1083,PRAKASHST,PRAKASHST,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1889750,,0.05,N,100,ADR
1084,PRATIBHA,PRATIBHA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1891500,,0.05,N,100,ADR
1085,PPAP,PPAP,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1893250,,0.05,N,100,ADR
1086,PRECWIRE,PRECWIRE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1895000,,0.05,N,100,ADR
1087,PRECOT,PRECOT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1896750,,0.05,N,100,ADR
1088,PREMIER,PREMIER,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1898500,,0.05,N,100,ADR
1089,PREMIERPO,PREMIERPO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1900250,,0.05,N,100,ADR
1090,PRESTIGE,PRESTIGE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1902000,,0.05,N,100,ADR
1091,PRICOL,PRICOL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1903750,,0.05,N,100,ADR
1092,PFOCUS,PFOCUS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1905500,,0.05,N,100,ADR
1093,PRIMESECU,PRIMESECU,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1907250,,0.05,N,100,ADR
1094,PRISMCEM,PRISMCEM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1909000,,0.05,N,100,ADR
1095,PRITHVI,PRITHVI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1910750,,0.05,N,100,ADR
1096,PRITHVISO,PRITHVISO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1912500,,0.05,N,100,ADR
1097,PNC,PNC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1914250,,0.05,N,100,ADR
1098,PGHH,PGHH,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1916000,,0.05,N,100,ADR
1099,PROVOGE,PROVOGE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1917750,,0.05,N,100,ADR
1100,PROZONE,PROZONE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1919500,,0.05,N,100,ADR
1101,PSL,PSL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1921250,,0.05,N,100,ADR
1102,PFS,PFS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1923000,,0.05,N,100,ADR
1103,PTC,PTC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1924750,,0.05,N,100,ADR
1104,PTL,PTL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1926500,,0.05,N,100,ADR
1105,PDUMJEIND,PDUMJEIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1928250,,0.05,N,100,ADR
1106,PDUMJEPUL,PDUMJEPUL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1930000,,0.05,N,100,ADR
1107,PUNJLLOYD,PUNJLLOYD,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1931750,,0.05,N,100,ADR
1108,PSB,PSB,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1933500,,0.05,N,100,ADR
1109,PUNJABCHE,PUNJABCHE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1935250,,0.05,N,100,ADR
1110,PNB,PNB,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1937000,,0.05,N,100,ADR
1111,PURVA,PURVA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1938750,,0.05,N,100,ADR
1112,PVP,PVP,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1940500,,0.05,N,100,ADR
1113,PVR,PVR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1942250,,0.05,N,100,ADR
1114,QGOLDHALF,QGOLDHALF,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1944000,,0.05,N,100,ADR
1115,QNIFTY,QNIFTY,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1945750,,0.05,N,100,ADR
1116,QUINTEGRA,QUINTEGRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1947500,,0.05,N,100,ADR
1117,RSSOFTWAR,RSSOFTWAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1949250,,0.05,N,100,ADR
1118,RSYSTEMS,RSYSTEMS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1951000,,0.05,N,100,ADR
1119,RELBANK,RELBANK,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1952750,,0.05,N,100,ADR
1120,RELGOLD,RELGOLD,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1954500,,0.05,N,100,ADR
1121,RELCNX100,RELCNX100,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1956250,,0.05,N,100,ADR
1122,RELNIFTY,RELNIFTY,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1958000,,0.05,N,100,ADR
1123,RADAAN,RADAAN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1959750,,0.05,N,100,ADR
1124,RMCL,RMCL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1961500,,0.05,N,100,ADR
1125,RADICO,RADICO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1963250,,0.05,N,100,ADR
1126,RAIN,RAIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1965000,,0.05,N,100,ADR
1127,RAINBOWPA,RAINBOWPA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1966750,,0.05,N,100,ADR
1128,RAIREKMOH,RAIREKMOH,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1968500,,0.05,N,100,ADR
1129,RAJOIL,RAJOIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1970250,,0.05,N,100,ADR
1130,RAJRAYON,RAJRAYON,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1972000,,0.05,N,100,ADR
1131,RAJTV,RAJTV,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1973750,,0.05,N,100,ADR
1132,RAJPALAYA,RAJPALAYA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1975500,,0.05,N,100,ADR
1133,RAJESHEXP,RAJESHEXP,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1977250,,0.05,N,100,ADR
