serialno,symbol,servicename,type,exchange,primaryexchange,currency,expiry,option,right,contractID,additionalInput,longvolume,shortvolume,aggression,minsize,barsstarttime,trailstop,preopen,streamingpriority,strategy
1407,TAKE,TAKE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1408,TALBROAUT,TALBROAUT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1409,TALWALKAR,TALWALKAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1410,TNPL,TNPL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1411,TNPETRO,TNPETRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1412,TNTELE,TNTELE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1413,TANFACIND,TANFACIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1414,TANLA,TANLA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1415,TANTIACON,TANTIACON,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1416,TARAJEWEL,TARAJEWEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1417,TARAPUR,TARAPUR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1418,TATACHEM,TATACHEM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1419,TATACOFFE,TATACOFFE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1420,TATACOMM,TATACOMM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1421,TCS,TCS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1422,TATAELXSI,TATAELXSI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1423,TATAGLOBA,TATAGLOBA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1424,TATAINVES,TATAINVES,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1425,TATAMETAL,TATAMETAL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1426,TATAMOTOR,TATAMOTOR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1427,TATAMTRDV,TATAMTRDV,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1428,TATAPOWER,TATAPOWER,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1429,TATASPONG,TATASPONG,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1430,TATASTEEL,TATASTEEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1431,TTML,TTML,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1432,TCIDEVELO,TCIDEVELO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1433,TCIFINANC,TCIFINANC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1434,TCPLTD,TCPLTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1435,TDPOWERSY,TDPOWERSY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1436,TECHM,TECHM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1437,TECHNO,TECHNO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1438,TIIL,TIIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1439,TECHNOFAB,TECHNOFAB,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1440,TECPRO,TECPRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1441,TEXINFRA,TEXINFRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1442,TEXRAIL,TEXRAIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1443,TEXMOPIPE,TEXMOPIPE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1444,THANGAMAY,THANGAMAY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1445,THEJO,THEJO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1446,THEMISMED,THEMISMED,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1447,THERMAX,THERMAX,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1448,THINKSOFT,THINKSOFT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1449,THIRUSUGA,THIRUSUGA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1450,TIRUMALCH,TIRUMALCH,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1451,THOMASCOO,THOMASCOO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1452,THOMASCOT,THOMASCOT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1453,TIDEWATER,TIDEWATER,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1454,TIJARIA,TIJARIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1455,TIL,TIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1456,TI,TI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1457,TIMBOR,TIMBOR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1458,TIMETECHN,TIMETECHN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1459,TIMESGTY,TIMESGTY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1460,TIMKEN,TIMKEN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1461,TINPLATE,TINPLATE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1462,TIPSINDLT,TIPSINDLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1463,TWL,TWL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1464,TITAN,TITAN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1465,TODAYS,TODAYS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1466,TOKYOPLAS,TOKYOPLAS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1467,TORNTPHAR,TORNTPHAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1468,TORNTPOWE,TORNTPOWE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1469,TFCILTD,TFCILTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1470,TRIL,TRIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1471,TCI,TCI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1472,TFL,TFL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1473,TREEHOUSE,TREEHOUSE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1474,TRENT,TRENT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1475,TRF,TRF,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1476,TBZ,TBZ,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1477,TRICOM,TRICOM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1478,TRIGYN,TRIGYN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1479,TRIVENI,TRIVENI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1480,TRITURBIN,TRITURBIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1481,TTL,TTL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1482,TTKHEALTH,TTKHEALTH,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1483,TTKPRESTI,TTKPRESTI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1484,TUBEINVES,TUBEINVES,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1485,TULIP,TULIP,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1486,TULSI,TULSI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1487,TULSYAN,TULSYAN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1488,TVTODAY,TVTODAY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1489,TVSELECT,TVSELECT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1490,TVSMOTOR,TVSMOTOR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1491,TVSSRICHA,TVSSRICHA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1492,TWILITAKA,TWILITAKA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1493,UBENGG,UBENGG,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1494,UCALFUEL,UCALFUEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1495,UCOBANK,UCOBANK,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1496,UFLEX,UFLEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1497,UGARSUGAR,UGARSUGAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1498,ULTRACEMC,ULTRACEMC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1499,UNICHEMLA,UNICHEMLA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1500,UNIONBANK,UNIONBANK,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1501,UNIENTER,UNIENTER,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1502,UNIPLY,UNIPLY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1503,UNITECH,UNITECH,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1504,UNITEDBNK,UNITEDBNK,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1505,UBHOLDING,UBHOLDING,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1506,UBL,UBL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1507,UNITEDTEA,UNITEDTEA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1508,UPL,UPL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1509,MCDOWELL-,MCDOWELL-,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1510,UNITY,UNITY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1511,UNIVCABLE,UNIVCABLE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1512,UPERGANGE,UPERGANGE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1513,UMESLTD,UMESLTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1514,USHAMART,USHAMART,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1515,USHERAGRO,USHERAGRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1516,GOLDSHARE,GOLDSHARE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1517,UTTAMSTL,UTTAMSTL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1518,UTTAMSUGA,UTTAMSUGA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1519,VGUARD,VGUARD,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1520,WABAG,WABAG,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1521,VADILALIN,VADILALIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1522,VAIBHAVGB,VAIBHAVGB,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1523,VAKRANGEE,VAKRANGEE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1524,VALECHAEN,VALECHAEN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1525,VALUEIND,VALUEIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1526,VARDHACRL,VARDHACRL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1527,VHL,VHL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1528,VARDMNPOL,VARDMNPOL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1529,VSSL,VSSL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1530,VTL,VTL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1531,VARUN,VARUN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1532,VARUNSHIP,VARUNSHIP,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1533,VASCONEQ,VASCONEQ,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1534,VASWANI,VASWANI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1535,VENKEYS,VENKEYS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1536,VENUSREM,VENUSREM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1537,VESUVIUS,VESUVIUS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1538,VETO,VETO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1539,VICEROY,VICEROY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1540,VIDEOIND,VIDEOIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1541,VIJSHAN,VIJSHAN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1542,VIJAYABAN,VIJAYABAN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1543,VIKASGLOB,VIKASGLOB,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1544,VIMALOIL,VIMALOIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1545,VIMTALABS,VIMTALABS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1546,VINATIORG,VINATIORG,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1547,VINDHYATE,VINDHYATE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1548,VINYLINDI,VINYLINDI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1549,VIPIND,VIPIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1550,VIPUL,VIPUL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1551,VISASTEEL,VISASTEEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1552,VIVIDHA,VIVIDHA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1553,VISAKAIND,VISAKAIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1554,VISESHINF,VISESHINF,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1555,V2RETAIL,V2RETAIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1556,VISUINTL,VISUINTL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1557,VIVIMEDLA,VIVIMEDLA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1558,VKSPL,VKSPL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1559,VMART,VMART,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1560,VOLTAMP,VOLTAMP,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1561,VOLTAS,VOLTAS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1562,VLSFINANC,VLSFINANC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1563,VSTIND,VSTIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1564,VSTTILLER,VSTTILLER,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1565,VTMLTD,VTMLTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1566,VTXIND,VTXIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1567,WABCOINDI,WABCOINDI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1568,WALCHANNA,WALCHANNA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1569,WANBURY,WANBURY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1570,WEBELSOLA,WEBELSOLA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1571,WEIZFOREX,WEIZFOREX,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1572,WEIZMANIN,WEIZMANIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1573,WELSPUNIN,WELSPUNIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1574,WELINV,WELINV,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1575,WELCORP,WELCORP,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1576,WENDT,WENDT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1577,WSTCSTPAP,WSTCSTPAP,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1578,WHEELS,WHEELS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1579,WHIRLPOOL,WHIRLPOOL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1580,WILLAMAGO,WILLAMAGO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1581,WINDMACHI,WINDMACHI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1582,WINSOMEDJ,WINSOMEDJ,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1583,WINSOME,WINSOME,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1584,WIPRO,WIPRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1585,SITICABLE,SITICABLE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1586,WOCKPHARM,WOCKPHARM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1587,WSI,WSI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1588,WYETH,WYETH,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1589,XLENERGY,XLENERGY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1590,XPROINDIA,XPROINDIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1591,YESBANK,YESBANK,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1592,ZANDUREAL,ZANDUREAL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1593,ZEEL,ZEEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1594,ZEELEARN,ZEELEARN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1595,ZEEMEDIA,ZEEMEDIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1596,ZENITHBIR,ZENITHBIR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1597,ZENITHCOM,ZENITHCOM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1598,ZENITHEXP,ZENITHEXP,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1599,ZENITHINF,ZENITHINF,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1600,ZENSARTEC,ZENSARTEC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1601,ZICOM,ZICOM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1602,ZODIACLOT,ZODIACLOT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1603,ZODJRDMKJ,ZODJRDMKJ,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1604,ZUARI,ZUARI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1605,ZUARIGLOB,ZUARIGLOB,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1606,ZYDUSWELL,ZYDUSWELL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1607,ZYLOG,ZYLOG,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1608,NIFTY50,NSENIFTY,IND,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,1,DNO
1609,NIFTY50,NSENIFTY,OPT,NSE,,INR,201403,,CALL,,2000,100000,-500000,0,1,,0.05,N,1,DNO
1610,NIFTY50,NSENIFTY,OPT,NSE,,INR,201403,,PUT,,2000,100000,-500000,0,1,,0.05,N,1,DNO
