serialno,brokersymbol,exchangesymbol,displayname,type,exchange,primaryexchange,currency,expiry,option,right,minsize,barstarttime,streaming,strategy
1470,TITAN,TITAN,TITAN,STK,NSE,,INR,,,,1,,4,DATA
1471,TODAYS,TODAYS,TODAYS,STK,NSE,,INR,,,,1,,4,DATA
1472,TOKYOPLAS,TOKYOPLAST,TOKYOPLAST,STK,NSE,,INR,,,,1,,4,DATA
1473,TORNTPHAR,TORNTPHARM,TORNTPHARM,STK,NSE,,INR,,,,1,,4,DATA
1474,TORNTPOWE,TORNTPOWER,TORNTPOWER,STK,NSE,,INR,,,,1,,4,DATA
1475,TFCILTD,TFCILTD,TFCILTD,STK,NSE,,INR,,,,1,,4,DATA
1476,TPLPLASTE,TPLPLASTEH,TPLPLASTEH,STK,NSE,,INR,,,,1,,4,DATA
1477,TRIL,TRIL,TRIL,STK,NSE,,INR,,,,1,,4,DATA
1478,TCI,TCI,TCI,STK,NSE,,INR,,,,1,,4,DATA
1479,TFL,TFL,TFL,STK,NSE,,INR,,,,1,,4,DATA
1480,TREEHOUSE,TREEHOUSE,TREEHOUSE,STK,NSE,,INR,,,,1,,4,DATA
1481,TRENT,TRENT,TRENT,STK,NSE,,INR,,,,1,,4,DATA
1482,TRF,TRF,TRF,STK,NSE,,INR,,,,1,,4,DATA
1483,TBZ,TBZ,TBZ,STK,NSE,,INR,,,,1,,4,DATA
1484,TRICOM,TRICOM,TRICOM,STK,NSE,,INR,,,,1,,4,DATA
1485,TRIDENT,TRIDENT,TRIDENT,STK,NSE,,INR,,,,1,,4,DATA
1486,TRIGYN,TRIGYN,TRIGYN,STK,NSE,,INR,,,,1,,4,DATA
1487,TRIVENI,TRIVENI,TRIVENI,STK,NSE,,INR,,,,1,,4,DATA
1488,TRITURBIN,TRITURBINE,TRITURBINE,STK,NSE,,INR,,,,1,,4,DATA
1489,TTL,TTL,TTL,STK,NSE,,INR,,,,1,,4,DATA
1490,TTKHLTCAR,TTKHLTCARE,TTKHLTCARE,STK,NSE,,INR,,,,1,,4,DATA
1491,TTKPRESTI,TTKPRESTIG,TTKPRESTIG,STK,NSE,,INR,,,,1,,4,DATA
1492,TUBEINVES,TUBEINVEST,TUBEINVEST,STK,NSE,,INR,,,,1,,4,DATA
1493,TULSI,TULSI,TULSI,STK,NSE,,INR,,,,1,,4,DATA
1494,TVTODAY,TVTODAY,TVTODAY,STK,NSE,,INR,,,,1,,4,DATA
1495,TV18BRDCS,TV18BRDCST,TV18BRDCST,STK,NSE,,INR,,,,1,,4,DATA
1496,TVSELECT,TVSELECT,TVSELECT,STK,NSE,,INR,,,,1,,4,DATA
1497,TVSMOTOR,TVSMOTOR,TVSMOTOR,STK,NSE,,INR,,,,1,,4,DATA
1498,TVSSRICHA,TVSSRICHAK,TVSSRICHAK,STK,NSE,,INR,,,,1,,4,DATA
1499,UCALFUEL,UCALFUEL,UCALFUEL,STK,NSE,,INR,,,,1,,4,DATA
1500,UCOBANK,UCOBANK,UCOBANK,STK,NSE,,INR,,,,1,,4,DATA
1501,UFLEX,UFLEX,UFLEX,STK,NSE,,INR,,,,1,,4,DATA
1502,UFO,UFO,UFO,STK,NSE,,INR,,,,1,,4,DATA
1503,UGARSUGAR,UGARSUGAR,UGARSUGAR,STK,NSE,,INR,,,,1,,4,DATA
1504,UJAAS,UJAAS,UJAAS,STK,NSE,,INR,,,,1,,4,DATA
1505,UJJIVAN,UJJIVAN,UJJIVAN,STK,NSE,,INR,,,,1,,4,DATA
1506,ULTRACEMC,ULTRACEMCO,ULTRACEMCO,STK,NSE,,INR,,,,1,,4,DATA
1507,UMANGDAIR,UMANGDAIRY,UMANGDAIRY,STK,NSE,,INR,,,,1,,4,DATA
1508,UNICHEMLA,UNICHEMLAB,UNICHEMLAB,STK,NSE,,INR,,,,1,,4,DATA
1509,UNIONBANK,UNIONBANK,UNIONBANK,STK,NSE,,INR,,,,1,,4,DATA
1510,UNIENTER,UNIENTER,UNIENTER,STK,NSE,,INR,,,,1,,4,DATA
1511,UNIPLY,UNIPLY,UNIPLY,STK,NSE,,INR,,,,1,,4,DATA
1512,UNITECH,UNITECH,UNITECH,STK,NSE,,INR,,,,1,,4,DATA
1513,UNITEDBNK,UNITEDBNK,UNITEDBNK,STK,NSE,,INR,,,,1,,4,DATA
1514,UBHOLDING,UBHOLDINGS,UBHOLDINGS,STK,NSE,,INR,,,,1,,4,DATA
1515,UBL,UBL,UBL,STK,NSE,,INR,,,,1,,4,DATA
1516,UNITEDTEA,UNITEDTEA,UNITEDTEA,STK,NSE,,INR,,,,1,,4,DATA
1517,UNITEDPOL,UNITEDPOLY,UNITEDPOLY,STK,NSE,,INR,,,,1,,4,DATA
1518,MCDOWELL-,MCDOWELL-N,MCDOWELL-N,STK,NSE,,INR,,,,1,,4,DATA
1519,UNITY,UNITY,UNITY,STK,NSE,,INR,,,,1,,4,DATA
1520,UNIVCABLE,UNIVCABLES,UNIVCABLES,STK,NSE,,INR,,,,1,,4,DATA
1521,UPL,UPL,UPL,STK,NSE,,INR,,,,1,,4,DATA
1522,UPERGANGE,UPERGANGES,UPERGANGES,STK,NSE,,INR,,,,1,,4,DATA
1523,UMESLTD,UMESLTD,UMESLTD,STK,NSE,,INR,,,,1,,4,DATA
1524,USHAMART,USHAMART,USHAMART,STK,NSE,,INR,,,,1,,4,DATA
1525,USHERAGRO,USHERAGRO,USHERAGRO,STK,NSE,,INR,,,,1,,4,DATA
1526,GOLDSHARE,GOLDSHARE,GOLDSHARE,STK,NSE,,INR,,,,1,,4,DATA
1527,UTTAMSTL,UTTAMSTL,UTTAMSTL,STK,NSE,,INR,,,,1,,4,DATA
1528,UTTAMSUGA,UTTAMSUGAR,UTTAMSUGAR,STK,NSE,,INR,,,,1,,4,DATA
1529,UVSL,UVSL,UVSL,STK,NSE,,INR,,,,1,,4,DATA
1530,VGUARD,VGUARD,VGUARD,STK,NSE,,INR,,,,1,,4,DATA
1531,VIPIND,VIPIND,VIPIND,STK,NSE,,INR,,,,1,,4,DATA
1532,V2RETAIL,V2RETAIL,V2RETAIL,STK,NSE,,INR,,,,1,,4,DATA
1533,WABAG,WABAG,WABAG,STK,NSE,,INR,,,,1,,4,DATA
1534,VADILALIN,VADILALIND,VADILALIND,STK,NSE,,INR,,,,1,,4,DATA
1535,VAIBHAVGB,VAIBHAVGBL,VAIBHAVGBL,STK,NSE,,INR,,,,1,,4,DATA
1536,VAKRANGEE,VAKRANGEE,VAKRANGEE,STK,NSE,,INR,,,,1,,4,DATA
1537,VALECHAEN,VALECHAENG,VALECHAENG,STK,NSE,,INR,,,,1,,4,DATA
1538,VALUEIND,VALUEIND,VALUEIND,STK,NSE,,INR,,,,1,,4,DATA
1539,VARDHACRL,VARDHACRLC,VARDHACRLC,STK,NSE,,INR,,,,1,,4,DATA
1540,VHL,VHL,VHL,STK,NSE,,INR,,,,1,,4,DATA
1541,VARDMNPOL,VARDMNPOLY,VARDMNPOLY,STK,NSE,,INR,,,,1,,4,DATA
1542,VSSL,VSSL,VSSL,STK,NSE,,INR,,,,1,,4,DATA
1543,VTL,VTL,VTL,STK,NSE,,INR,,,,1,,4,DATA
1544,VASCONEQ,VASCONEQ,VASCONEQ,STK,NSE,,INR,,,,1,,4,DATA
1545,VASWANI,VASWANI,VASWANI,STK,NSE,,INR,,,,1,,4,DATA
1546,VEDL,VEDL,VEDL,STK,NSE,,INR,,,,1,,4,DATA
1547,VENKEYS,VENKEYS,VENKEYS,STK,NSE,,INR,,,,1,,4,DATA
1548,VENUSREM,VENUSREM,VENUSREM,STK,NSE,,INR,,,,1,,4,DATA
1549,VESUVIUS,VESUVIUS,VESUVIUS,STK,NSE,,INR,,,,1,,4,DATA
1550,VETO,VETO,VETO,STK,NSE,,INR,,,,1,,4,DATA
1551,VICEROY,VICEROY,VICEROY,STK,NSE,,INR,,,,1,,4,DATA
1552,VIDEOIND,VIDEOIND,VIDEOIND,STK,NSE,,INR,,,,1,,4,DATA
1553,VIDHIDYE,VIDHIDYE,VIDHIDYE,STK,NSE,,INR,,,,1,,4,DATA
1554,VIJSHAN,VIJSHAN,VIJSHAN,STK,NSE,,INR,,,,1,,4,DATA
1555,VIJAYABAN,VIJAYABANK,VIJAYABANK,STK,NSE,,INR,,,,1,,4,DATA
1556,VIKASECO,VIKASECO,VIKASECO,STK,NSE,,INR,,,,1,,4,DATA
1557,VIMALOIL,VIMALOIL,VIMALOIL,STK,NSE,,INR,,,,1,,4,DATA
1558,VIMTALABS,VIMTALABS,VIMTALABS,STK,NSE,,INR,,,,1,,4,DATA
1559,VINATIORG,VINATIORGA,VINATIORGA,STK,NSE,,INR,,,,1,,4,DATA
1560,VINDHYATE,VINDHYATEL,VINDHYATEL,STK,NSE,,INR,,,,1,,4,DATA
1561,VINYLINDI,VINYLINDIA,VINYLINDIA,STK,NSE,,INR,,,,1,,4,DATA
1562,VIPULLTD,VIPULLTD,VIPULLTD,STK,NSE,,INR,,,,1,,4,DATA
1563,VISASTEEL,VISASTEEL,VISASTEEL,STK,NSE,,INR,,,,1,,4,DATA
1564,VIVIDHA,VIVIDHA,VIVIDHA,STK,NSE,,INR,,,,1,,4,DATA
1565,VISAKAIND,VISAKAIND,VISAKAIND,STK,NSE,,INR,,,,1,,4,DATA
1566,VISESHINF,VISESHINFO,VISESHINFO,STK,NSE,,INR,,,,1,,4,DATA
1567,VISHNU,VISHNU,VISHNU,STK,NSE,,INR,,,,1,,4,DATA
1568,VISUINTL,VISUINTL,VISUINTL,STK,NSE,,INR,,,,1,,4,DATA
1569,VIVIMEDLA,VIVIMEDLAB,VIVIMEDLAB,STK,NSE,,INR,,,,1,,4,DATA
1570,VKSPL,VKSPL,VKSPL,STK,NSE,,INR,,,,1,,4,DATA
1571,VLSFINANC,VLSFINANCE,VLSFINANCE,STK,NSE,,INR,,,,1,,4,DATA
1572,VMART,VMART,VMART,STK,NSE,,INR,,,,1,,4,DATA
1573,VOLTAMP,VOLTAMP,VOLTAMP,STK,NSE,,INR,,,,1,,4,DATA
1574,VOLTAS,VOLTAS,VOLTAS,STK,NSE,,INR,,,,1,,4,DATA
1575,VRLLOG,VRLLOG,VRLLOG,STK,NSE,,INR,,,,1,,4,DATA
1576,VSTIND,VSTIND,VSTIND,STK,NSE,,INR,,,,1,,4,DATA
1577,VSTTILLER,VSTTILLERS,VSTTILLERS,STK,NSE,,INR,,,,1,,4,DATA
1578,WSI,WSI,WSI,STK,NSE,,INR,,,,1,,4,DATA
1579,WABCOINDI,WABCOINDIA,WABCOINDIA,STK,NSE,,INR,,,,1,,4,DATA
1580,WALCHANNA,WALCHANNAG,WALCHANNAG,STK,NSE,,INR,,,,1,,4,DATA
1581,WANBURY,WANBURY,WANBURY,STK,NSE,,INR,,,,1,,4,DATA
1582,WEALTH,WEALTH,WEALTH,STK,NSE,,INR,,,,1,,4,DATA
1583,WEBELSOLA,WEBELSOLAR,WEBELSOLAR,STK,NSE,,INR,,,,1,,4,DATA
1584,WEIZFOREX,WEIZFOREX,WEIZFOREX,STK,NSE,,INR,,,,1,,4,DATA
1585,WEIZMANIN,WEIZMANIND,WEIZMANIND,STK,NSE,,INR,,,,1,,4,DATA
1586,WELCORP,WELCORP,WELCORP,STK,NSE,,INR,,,,1,,4,DATA
1587,WELENT,WELENT,WELENT,STK,NSE,,INR,,,,1,,4,DATA
1588,WELSPUNIN,WELSPUNIND,WELSPUNIND,STK,NSE,,INR,,,,1,,4,DATA
1589,WELINV,WELINV,WELINV,STK,NSE,,INR,,,,1,,4,DATA
1590,WENDT,WENDT,WENDT,STK,NSE,,INR,,,,1,,4,DATA
1591,WSTCSTPAP,WSTCSTPAPR,WSTCSTPAPR,STK,NSE,,INR,,,,1,,4,DATA
1592,WHEELS,WHEELS,WHEELS,STK,NSE,,INR,,,,1,,4,DATA
1593,WHIRLPOOL,WHIRLPOOL,WHIRLPOOL,STK,NSE,,INR,,,,1,,4,DATA
1594,WILLAMAGO,WILLAMAGOR,WILLAMAGOR,STK,NSE,,INR,,,,1,,4,DATA
1595,WINDMACHI,WINDMACHIN,WINDMACHIN,STK,NSE,,INR,,,,1,,4,DATA
1596,WINSOME,WINSOME,WINSOME,STK,NSE,,INR,,,,1,,4,DATA
1597,WIPRO,WIPRO,WIPRO,STK,NSE,,INR,,,,1,,4,DATA
1598,WOCKPHARM,WOCKPHARMA,WOCKPHARMA,STK,NSE,,INR,,,,1,,4,DATA
1599,WONDERLA,WONDERLA,WONDERLA,STK,NSE,,INR,,,,1,,4,DATA
1600,XCHANGING,XCHANGING,XCHANGING,STK,NSE,,INR,,,,1,,4,DATA
1601,XLENERGY,XLENERGY,XLENERGY,STK,NSE,,INR,,,,1,,4,DATA
1602,XPROINDIA,XPROINDIA,XPROINDIA,STK,NSE,,INR,,,,1,,4,DATA
1603,YESBANK,YESBANK,YESBANK,STK,NSE,,INR,,,,1,,4,DATA
1604,ZANDUREAL,ZANDUREALT,ZANDUREALT,STK,NSE,,INR,,,,1,,4,DATA
1605,ZEEL,ZEEL,ZEEL,STK,NSE,,INR,,,,1,,4,DATA
1606,ZEELEARN,ZEELEARN,ZEELEARN,STK,NSE,,INR,,,,1,,4,DATA
1607,ZEEMEDIA,ZEEMEDIA,ZEEMEDIA,STK,NSE,,INR,,,,1,,4,DATA
1608,ZENTEC,ZENTEC,ZENTEC,STK,NSE,,INR,,,,1,,4,DATA
1609,ZENITHBIR,ZENITHBIR,ZENITHBIR,STK,NSE,,INR,,,,1,,4,DATA
1610,ZENITHEXP,ZENITHEXPO,ZENITHEXPO,STK,NSE,,INR,,,,1,,4,DATA
1611,ZENITHINF,ZENITHINFO,ZENITHINFO,STK,NSE,,INR,,,,1,,4,DATA
1612,ZENSARTEC,ZENSARTECH,ZENSARTECH,STK,NSE,,INR,,,,1,,4,DATA
1613,ZICOM,ZICOM,ZICOM,STK,NSE,,INR,,,,1,,4,DATA
1614,ZODIACLOT,ZODIACLOTH,ZODIACLOTH,STK,NSE,,INR,,,,1,,4,DATA
1615,ZODJRDMKJ,ZODJRDMKJ,ZODJRDMKJ,STK,NSE,,INR,,,,1,,4,DATA
1616,ZUARI,ZUARI,ZUARI,STK,NSE,,INR,,,,1,,4,DATA
1617,ZUARIGLOB,ZUARIGLOB,ZUARIGLOB,STK,NSE,,INR,,,,1,,4,DATA
1618,ZYDUSWELL,ZYDUSWELL,ZYDUSWELL,STK,NSE,,INR,,,,1,,4,DATA
1619,ZYLOG,ZYLOG,ZYLOG,STK,NSE,,INR,,,,1,,4,DATA
1620,END,END,END,END,END,,INR,,,,1,,4,DATA
